1,1,1,1,1,1,10:43:35,14.688879,121.084213,1,1
1,1,1,1,1,1,10:43:36,14.688927,121.08419,1,1
1,1,1,1,1,1,10:43:37,14.688976,121.084159,1,1
1,1,1,1,1,1,10:43:38,14.689025,121.084136,1,1
1,1,1,1,1,1,10:43:40,14.689114,121.084083,1,1
1,1,1,1,1,1,10:43:41,14.689154,121.084068,1,1
1,1,1,1,1,1,10:43:42,14.689192,121.084045,1,1
1,1,1,1,1,1,10:43:43,14.689228,121.084014,1,1
1,1,1,1,1,1,10:43:45,14.689309,121.083961,1,1
1,1,1,1,1,1,10:43:46,14.689346,121.08393,1,1
1,1,1,1,1,1,10:43:47,14.689384,121.0839,1,1
1,1,1,1,1,1,10:43:48,14.68942,121.083862,1,1
1,1,1,1,1,1,10:43:49,14.689452,121.083847,1,1
1,1,1,1,1,1,10:43:50,14.68948,121.083824,1,1
1,1,1,1,1,1,10:43:52,14.689531,121.08377,1,1
1,1,1,1,1,1,10:43:53,14.68956,121.08374,1,1
1,1,1,1,1,1,10:43:54,14.689585,121.083709,1,1
1,1,1,1,1,1,10:43:55,14.689609,121.083686,1,1
1,1,1,1,1,1,10:43:57,14.689661,121.083641,1,1
1,1,1,1,1,1,10:43:58,14.689689,121.08361,1,1
1,1,1,1,1,1,10:43:59,14.689717,121.08358,1,1
1,1,1,1,1,1,10:44:00,14.689749,121.083541,1,1
1,1,1,1,1,1,10:44:01,14.689776,121.083511,1,1
1,1,1,1,1,1,10:44:02,14.689799,121.083473,1,1
1,1,1,1,1,1,10:44:03,14.689819,121.083435,1,1
1,1,1,1,1,1,10:44:04,14.689837,121.083404,1,1
1,1,1,1,1,1,10:44:05,14.689847,121.083381,1,1
1,1,1,1,1,1,10:44:07,14.689866,121.08332,1,1
1,1,1,1,1,1,10:44:09,14.689886,121.083274,1,1
1,1,1,1,1,1,10:44:10,14.689901,121.083259,1,1
1,1,1,1,1,1,10:44:11,14.689926,121.083251,1,1
1,1,1,1,1,1,10:44:12,14.689953,121.083259,1,1
1,1,1,1,1,1,10:44:13,14.689984,121.083267,1,1
1,1,1,1,1,1,10:44:14,14.690012,121.083274,1,1
1,1,1,1,1,1,10:44:15,14.690046,121.083282,1,1
1,1,1,1,1,1,10:44:16,14.690082,121.08329,1,1
1,1,1,1,1,1,10:44:17,14.690115,121.083305,1,1
1,1,1,1,1,1,10:44:19,14.690189,121.083335,1,1
1,1,1,1,1,1,10:44:21,14.690258,121.083358,1,1
1,1,1,1,1,1,10:44:22,14.690287,121.083366,1,1
1,1,1,1,1,1,10:44:23,14.690318,121.083374,1,1
1,1,1,1,1,1,10:44:24,14.690347,121.083374,1,1
1,1,1,1,1,1,10:44:25,14.690372,121.083358,1,1
1,1,1,1,1,1,10:44:26,14.69039,121.083328,1,1
1,1,1,1,1,1,10:44:27,14.690405,121.083297,1,1
1,1,1,1,1,1,10:44:28,14.690421,121.083251,1,1
1,1,1,1,1,1,10:44:29,14.690432,121.083206,1,1
1,1,1,1,1,1,10:44:30,14.690443,121.08316,1,1
1,1,1,1,1,1,10:44:31,14.690455,121.083106,1,1
1,1,1,1,1,1,10:44:32,14.690469,121.083053,1,1
1,1,1,1,1,1,10:44:34,14.690489,121.082954,1,1
1,1,1,1,1,1,10:44:35,14.690505,121.082901,1,1
1,1,1,1,1,1,10:44:36,14.690526,121.082855,1,1
1,1,1,1,1,1,10:44:37,14.690544,121.082809,1,1
1,1,1,1,1,1,10:44:38,14.690561,121.082763,1,1
1,1,1,1,1,1,10:44:39,14.690567,121.082717,1,1
1,1,1,1,1,1,10:44:40,14.690581,121.082672,1,1
1,1,1,1,1,1,10:44:41,14.690597,121.082626,1,1
1,1,1,1,1,1,10:44:42,14.690604,121.082588,1,1
1,1,1,1,1,1,10:44:43,14.690619,121.08255,1,1
1,1,1,1,1,1,10:44:44,14.690628,121.082519,1,1
1,1,1,1,1,1,10:44:45,14.690635,121.082481,1,1
1,1,1,1,1,1,10:44:46,14.690644,121.08245,1,1
1,1,1,1,1,1,10:44:47,14.690653,121.08242,1,1
1,1,1,1,1,1,10:44:49,14.690664,121.082374,1,1
1,1,1,1,1,1,10:44:50,14.690669,121.082359,1,1
1,1,1,1,1,1,10:44:51,14.69068,121.082328,1,1
1,1,1,1,1,1,10:44:52,14.690692,121.082298,1,1
1,1,1,1,1,1,10:44:53,14.690704,121.082252,1,1
1,1,1,1,1,1,10:44:54,14.690715,121.082214,1,1
1,1,1,1,1,1,10:44:55,14.690731,121.082168,1,1
1,1,1,1,1,1,10:44:57,14.690755,121.082069,1,1
1,1,1,1,1,1,10:44:58,14.690773,121.082023,1,1
1,1,1,1,1,1,10:44:59,14.690787,121.08197,1,1
1,1,1,1,1,1,10:45:00,14.690802,121.081916,1,1
1,1,1,1,1,1,10:45:01,14.690814,121.081871,1,1
1,1,1,1,1,1,10:45:03,14.690847,121.081779,1,1
1,1,1,1,1,1,10:45:04,14.690858,121.081741,1,1
1,1,1,1,1,1,10:45:05,14.690869,121.08171,1,1
1,1,1,1,1,1,10:45:06,14.690884,121.081665,1,1
1,1,1,1,1,1,10:45:07,14.690896,121.081626,1,1
1,1,1,1,1,1,10:45:08,14.690904,121.081596,1,1
1,1,1,1,1,1,10:45:09,14.690912,121.081558,1,1
1,1,1,1,1,1,10:45:10,14.69092,121.08152,1,1
1,1,1,1,1,1,10:45:11,14.690927,121.081481,1,1
1,1,1,1,1,1,10:45:12,14.690934,121.081451,1,1
1,1,1,1,1,1,10:45:13,14.690938,121.081405,1,1
1,1,1,1,1,1,10:45:14,14.690951,121.081367,1,1
1,1,1,1,1,1,10:45:16,14.690978,121.081291,1,1
1,1,1,1,1,1,10:45:17,14.690992,121.081253,1,1
1,1,1,1,1,1,10:45:18,14.691005,121.081222,1,1
1,1,1,1,1,1,10:45:19,14.691017,121.081192,1,1
1,1,1,1,1,1,10:45:21,14.69104,121.081138,1,1
1,1,1,1,1,1,10:45:22,14.691049,121.081115,1,1
1,1,1,1,1,1,10:45:23,14.691056,121.0811,1,1
1,1,1,1,1,1,10:45:24,14.691062,121.081069,1,1
1,1,1,1,1,1,10:45:25,14.691067,121.081039,1,1
1,1,1,1,1,1,10:45:27,14.691083,121.080955,1,1
1,1,1,1,1,1,10:45:28,14.691097,121.080909,1,1
1,1,1,1,1,1,10:45:29,14.69111,121.080856,1,1
1,1,1,1,1,1,10:45:30,14.691125,121.08081,1,1
1,1,1,1,1,1,10:45:31,14.691137,121.080764,1,1
1,1,1,1,1,1,10:45:32,14.691147,121.080711,1,1
1,1,1,1,1,1,10:45:33,14.691163,121.080657,1,1
1,1,1,1,1,1,10:45:34,14.691179,121.080612,1,1
1,1,1,1,1,1,10:45:35,14.691195,121.080558,1,1
1,1,1,1,1,1,10:45:36,14.69121,121.080513,1,1
1,1,1,1,1,1,10:45:37,14.691227,121.080467,1,1
1,1,1,1,1,1,10:45:38,14.691242,121.080413,1,1
1,1,1,1,1,1,10:45:39,14.691252,121.080368,1,1
1,1,1,1,1,1,10:45:41,14.691286,121.080276,1,1
1,1,1,1,1,1,10:45:42,14.691301,121.08023,1,1
1,1,1,1,1,1,10:45:43,14.691315,121.080184,1,1
1,1,1,1,1,1,10:45:45,14.691346,121.080085,1,1
1,1,1,1,1,1,10:45:46,14.691359,121.080039,1,1
1,1,1,1,1,1,10:45:47,14.691375,121.079986,1,1
1,1,1,1,1,1,10:45:48,14.691392,121.07994,1,1
1,1,1,1,1,1,10:45:49,14.691406,121.079887,1,1
1,1,1,1,1,1,10:45:51,14.691433,121.079788,1,1
1,1,1,1,1,1,10:45:52,14.691447,121.079742,1,1
1,1,1,1,1,1,10:45:53,14.691466,121.079696,1,1
1,1,1,1,1,1,10:45:54,14.691484,121.07965,1,1
1,1,1,1,1,1,10:45:56,14.691514,121.079551,1,1
1,1,1,1,1,1,10:45:57,14.691529,121.079498,1,1
1,1,1,1,1,1,10:45:58,14.691546,121.079467,1,1
1,1,1,1,1,1,10:45:59,14.69156,121.079421,1,1
1,1,1,1,1,1,10:46:00,14.691584,121.079376,1,1
1,1,1,1,1,1,10:46:01,14.691597,121.07933,1,1
1,1,1,1,1,1,10:46:02,14.691607,121.079284,1,1
1,1,1,1,1,1,10:46:04,14.691634,121.079193,1,1
1,1,1,1,1,1,10:46:05,14.691645,121.079154,1,1
1,1,1,1,1,1,10:46:06,14.691654,121.079116,1,1
1,1,1,1,1,1,10:46:07,14.69166,121.079078,1,1
1,1,1,1,1,1,10:46:08,14.691674,121.079032,1,1
1,1,1,1,1,1,10:46:09,14.691687,121.078994,1,1
1,1,1,1,1,1,10:46:10,14.6917,121.078948,1,1
1,1,1,1,1,1,10:46:11,14.691712,121.078903,1,1
1,1,1,1,1,1,10:46:12,14.691722,121.078872,1,1
1,1,1,1,1,1,10:46:13,14.691732,121.078834,1,1
1,1,1,1,1,1,10:46:14,14.691742,121.078811,1,1
1,1,1,1,1,1,10:46:16,14.691785,121.07875,1,1
1,1,1,1,1,1,10:46:17,14.691817,121.07872,1,1
1,1,1,1,1,1,10:46:18,14.69185,121.078697,1,1
1,1,1,1,1,1,10:46:19,14.691885,121.078666,1,1
1,1,1,1,1,1,10:46:20,14.691924,121.078636,1,1
1,1,1,1,1,1,10:46:22,14.691997,121.078575,1,1
1,1,1,1,1,1,10:46:23,14.692034,121.078544,1,1
1,1,1,1,1,1,10:46:24,14.69207,121.078506,1,1
1,1,1,1,1,1,10:46:25,14.692112,121.078475,1,1
1,1,1,1,1,1,10:46:27,14.692197,121.078407,1,1
1,1,1,1,1,1,10:46:28,14.692238,121.078376,1,1
1,1,1,1,1,1,10:46:29,14.692284,121.078338,1,1
1,1,1,1,1,1,10:46:30,14.692318,121.0783,1,1
1,1,1,1,1,1,10:46:31,14.692358,121.078262,1,1
1,1,1,1,1,1,10:46:32,14.692391,121.078231,1,1
1,1,1,1,1,1,10:46:33,14.692422,121.078208,1,1
1,1,1,1,1,1,10:46:34,14.692454,121.078193,1,1
1,1,1,1,1,1,10:46:35,14.692481,121.07817,1,1
1,1,1,1,1,1,10:46:36,14.692507,121.078147,1,1
1,1,1,1,1,1,10:46:37,14.692534,121.078125,1,1
1,1,1,1,1,1,10:46:38,14.692564,121.078094,1,1
1,1,1,1,1,1,10:46:39,14.692595,121.078063,1,1
1,1,1,1,1,1,10:46:40,14.692632,121.078025,1,1
1,1,1,1,1,1,10:46:41,14.692666,121.077987,1,1
1,1,1,1,1,1,10:46:42,14.692697,121.077949,1,1
1,1,1,1,1,1,10:46:43,14.692726,121.077903,1,1
1,1,1,1,1,1,10:46:44,14.69275,121.077857,1,1
1,1,1,1,1,1,10:46:46,14.692799,121.077781,1,1
1,1,1,1,1,1,10:46:47,14.692813,121.077735,1,1
1,1,1,1,1,1,10:46:48,14.692827,121.077697,1,1
1,1,1,1,1,1,10:46:49,14.692839,121.077651,1,1
1,1,1,1,1,1,10:46:50,14.692851,121.077598,1,1
1,1,1,1,1,1,10:46:51,14.692866,121.07756,1,1
1,1,1,1,1,1,10:46:53,14.692904,121.077461,1,1
1,1,1,1,1,1,10:46:54,14.692929,121.077415,1,1
1,1,1,1,1,1,10:46:55,14.692951,121.077362,1,1
1,1,1,1,1,1,10:46:56,14.692974,121.077308,1,1
1,1,1,1,1,1,10:46:57,14.692997,121.077255,1,1
1,1,1,1,1,1,10:46:58,14.693017,121.077209,1,1
1,1,1,1,1,1,10:46:59,14.693031,121.077156,1,1
1,1,1,1,1,1,10:47:00,14.693044,121.077102,1,1
1,1,1,1,1,1,10:47:01,14.693047,121.077056,1,1
1,1,1,1,1,1,10:47:02,14.693051,121.077003,1,1
1,1,1,1,1,1,10:47:03,14.693052,121.076957,1,1
1,1,1,1,1,1,10:47:04,14.693051,121.076911,1,1
1,1,1,1,1,1,10:47:05,14.693051,121.076866,1,1
1,1,1,1,1,1,10:47:07,14.693049,121.076774,1,1
1,1,1,1,1,1,10:47:08,14.693047,121.076736,1,1
1,1,1,1,1,1,10:47:09,14.693044,121.07669,1,1
1,1,1,1,1,1,10:47:10,14.693042,121.076652,1,1
1,1,1,1,1,1,10:47:11,14.69304,121.076606,1,1
1,1,1,1,1,1,10:47:13,14.693038,121.076515,1,1
1,1,1,1,1,1,10:47:14,14.69304,121.076461,1,1
1,1,1,1,1,1,10:47:15,14.693042,121.076408,1,1
1,1,1,1,1,1,10:47:16,14.693049,121.076354,1,1
1,1,1,1,1,1,10:47:17,14.693049,121.076301,1,1
1,1,1,1,1,1,10:47:18,14.693049,121.076255,1,1
1,1,1,1,1,1,10:47:19,14.693049,121.07621,1,1
1,1,1,1,1,1,10:47:20,14.693049,121.076171,1,1
1,1,1,1,1,1,10:47:21,14.693047,121.076126,1,1
1,1,1,1,1,1,10:47:22,14.693045,121.07608,1,1
1,1,1,1,1,1,10:47:23,14.693042,121.076034,1,1
1,1,1,1,1,1,10:47:24,14.693042,121.075988,1,1
1,1,1,1,1,1,10:47:25,14.693042,121.075942,1,1
1,1,1,1,1,1,10:47:26,14.693042,121.075889,1,1
1,1,1,1,1,1,10:47:27,14.693042,121.075843,1,1
1,1,1,1,1,1,10:47:28,14.693044,121.075798,1,1
1,1,1,1,1,1,10:47:29,14.693042,121.075752,1,1
1,1,1,1,1,1,10:47:30,14.693037,121.075698,1,1
1,1,1,1,1,1,10:47:31,14.693036,121.075653,1,1
1,1,1,1,1,1,10:47:32,14.693034,121.075607,1,1
1,1,1,1,1,1,10:47:33,14.693036,121.075569,1,1
1,1,1,1,1,1,10:47:34,14.693037,121.075523,1,1
1,1,1,1,1,1,10:47:35,14.693037,121.075477,1,1
1,1,1,1,1,1,10:47:36,14.693036,121.075431,1,1
1,1,1,1,1,1,10:47:38,14.693034,121.075355,1,1
1,1,1,1,1,1,10:47:39,14.693036,121.075325,1,1
1,1,1,1,1,1,10:47:40,14.693036,121.075248,1,1
1,1,1,1,1,1,10:47:41,14.693036,121.075202,1,1
1,1,1,1,1,1,10:47:43,14.693034,121.075157,1,1
1,1,1,1,1,1,10:47:45,14.693036,121.075057,1,1
1,1,1,1,1,1,10:47:46,14.69304,121.075004,1,1
1,1,1,1,1,1,10:47:48,14.693037,121.074905,1,1
1,1,1,1,1,1,10:47:49,14.693034,121.074851,1,1
1,1,1,1,1,1,10:47:51,14.693029,121.074752,1,1
1,1,1,1,1,1,10:47:52,14.693027,121.074699,1,1
1,1,1,1,1,1,10:47:53,14.693022,121.074653,1,1
1,1,1,1,1,1,10:47:54,14.693022,121.074607,1,1
1,1,1,1,1,1,10:47:55,14.693024,121.074554,1,1
1,1,1,1,1,1,10:47:57,14.69302,121.074462,1,1
1,1,1,1,1,1,10:47:58,14.693022,121.074417,1,1
1,1,1,1,1,1,10:48:00,14.693025,121.074317,1,1
1,1,1,1,1,1,10:48:01,14.693027,121.074272,1,1
1,1,1,1,1,1,10:48:03,14.693025,121.074195,1,1
1,1,1,1,1,1,10:48:04,14.693025,121.074157,1,1
1,1,1,1,1,1,10:48:05,14.693025,121.074127,1,1
1,1,1,1,1,1,10:48:06,14.693025,121.074096,1,1
1,1,1,1,1,1,10:48:07,14.693025,121.074066,1,1
1,1,1,1,1,1,10:48:09,14.693025,121.074043,1,1
1,1,1,1,1,1,10:48:11,14.693027,121.074005,1,1
1,1,1,1,1,1,10:48:13,14.693027,121.073936,1,1
1,1,1,1,1,1,10:48:15,14.693031,121.073844,1,1
1,1,1,1,1,1,10:48:17,14.69304,121.07376,1,1
1,1,1,1,1,1,10:48:18,14.693044,121.073722,1,1
1,1,1,1,1,1,10:48:20,14.693037,121.073661,1,1
1,1,1,1,1,1,10:48:21,14.69304,121.073631,1,1
1,1,1,1,1,1,10:48:23,14.693044,121.073562,1,1
1,1,1,1,1,1,10:48:24,14.693047,121.073524,1,1
1,1,1,1,1,1,10:48:25,14.693049,121.073486,1,1
1,1,1,1,1,1,10:48:26,14.693049,121.073448,1,1
1,1,1,1,1,1,10:48:28,14.693051,121.073364,1,1
1,1,1,1,1,1,10:48:29,14.693047,121.073318,1,1
1,1,1,1,1,1,10:48:31,14.693044,121.073234,1,1
1,1,1,1,1,1,10:48:33,14.69304,121.073143,1,1
1,1,1,1,1,1,10:48:34,14.693045,121.073097,1,1
1,1,1,1,1,1,10:48:35,14.693047,121.073051,1,1
1,1,1,1,1,1,10:48:36,14.693049,121.073005,1,1
1,1,1,1,1,1,10:48:38,14.693062,121.072914,1,1
1,1,1,1,1,1,10:48:40,14.693058,121.072814,1,1
1,1,1,1,1,1,10:48:41,14.693058,121.072769,1,1
1,1,1,1,1,1,10:48:43,14.693054,121.072662,1,1
1,1,1,1,1,1,10:48:44,14.693051,121.072616,1,1
1,1,1,1,1,1,10:48:46,14.693038,121.072509,1,1
1,1,1,1,1,1,10:48:47,14.693042,121.072471,1,1
1,1,1,1,1,1,10:48:48,14.693045,121.072433,1,1
1,1,1,1,1,1,10:48:49,14.693049,121.072395,1,1
1,1,1,1,1,1,10:48:51,14.693067,121.072326,1,1
1,1,1,1,1,1,10:48:52,14.693078,121.072288,1,1
1,1,1,1,1,1,10:48:53,14.693087,121.07225,1,1
1,1,1,1,1,1,10:48:54,14.693097,121.072212,1,1
1,1,1,1,1,1,10:48:55,14.693102,121.072174,1,1
1,1,1,1,1,1,10:48:57,14.693109,121.07209,1,1
1,1,1,1,1,1,10:48:59,14.69311,121.07199,1,1
1,1,1,1,1,1,10:49:00,14.693109,121.071937,1,1
1,1,1,1,1,1,10:49:01,14.693112,121.071876,1,1
1,1,1,1,1,1,10:49:03,14.69312,121.071762,1,1
1,1,1,1,1,1,10:49:04,14.693122,121.071708,1,1
1,1,1,1,1,1,10:49:06,14.693123,121.071601,1,1
1,1,1,1,1,1,10:49:07,14.693127,121.071556,1,1
1,1,1,1,1,1,10:49:09,14.693136,121.071456,1,1
1,1,1,1,1,1,10:49:10,14.69314,121.071418,1,1
1,1,1,1,1,1,10:49:12,14.693154,121.071334,1,1
1,1,1,1,1,1,10:49:13,14.693157,121.071296,1,1
1,1,1,1,1,1,10:49:15,14.693152,121.071205,1,1
1,1,1,1,1,1,10:49:16,14.693156,121.071166,1,1
1,1,1,1,1,1,10:49:18,14.693157,121.071083,1,1
1,1,1,1,1,1,10:49:19,14.693162,121.071044,1,1
1,1,1,1,1,1,10:49:21,14.693172,121.07096,1,1
1,1,1,1,1,1,10:49:22,14.693177,121.070922,1,1
1,1,1,1,1,1,10:49:24,14.693174,121.070846,1,1
1,1,1,1,1,1,10:49:26,14.69317,121.070785,1,1
1,1,1,1,1,1,10:49:27,14.693172,121.070755,1,1
1,1,1,1,1,1,10:49:28,14.693176,121.070732,1,1
1,1,1,1,1,1,10:49:30,14.693185,121.070686,1,1
1,1,1,1,1,1,10:49:31,14.693187,121.070671,1,1
1,1,1,1,1,1,10:49:33,14.693189,121.070655,1,1
1,1,1,1,1,1,10:49:34,14.693189,121.070655,1,1
1,1,1,0,1,1,10:49:35,14.693189,121.070655,2,1
1,1,1,0,1,1,10:49:37,14.693189,121.070655,2,1
1,1,1,0,1,1,10:49:38,14.693189,121.070655,2,1
